module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M2,,,What is the angular velocity of a shaft rotating at 300rpm in radians/second?,5π metres per second.,5 metres per second.,25 metres per second.,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf,"{""raw"": ""Question Number. 7. What is the angular velocity of a shaft rotating at 300rpm in radians/second?\nOption A. 10π radians/second.\nOption B. 2π radians/second.\nOption C. 5π radians/second..\nQuestion Number. 8. The force that acts on a body to cause it to rotate in a circular path is called the\nOption A. centripetal force.\nOption B. centrifugal force.\nOption C. inertia force.\nQuestion Number. 9. An aircraft of 2 metric tonnes uses 800 kilojoules kinetic energy to make an emergency stop. Its\nbrakes apply a force of 10 kiloNewtons. What distance does it travel before it comes to a stop?\nOption A. 40 m.\nOption B. 800 m.\nOption C. 80 m.\nQuestion Number. 10. A body rotating at an angular velocity of 5 radians/sec, with a radius of 5 metres has a speed of\nOption A. 5π metres per second.\nOption B. 5 metres per second.\nOption C. 25 metres per second."", ""question"": ""What is the angular velocity of a shaft rotating at 300rpm in radians/second?"", ""options"": [""5π metres per second."", ""5 metres per second."", ""25 metres per second.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,M2.02.03,,Which of Newton’s Laws apply most directly to an aircraft which is accelerating down a runway?,1kg/h.,1 Joule/s.,1 HP.,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf,"{""raw"": ""Question Number. 11. Which of Newton’s Laws apply most directly to an aircraft which is accelerating down a runway?\nOption A. The 3rd law.\nOption B. The 2nd law.\nOption C. The 1st law.\n2 | P age\nQuestion Number. 12. A light aircraft flies in a semi-circle from point A to point B. If the circle has a radius of 20km and\nthe time taken is 30 minutes, the average speed is\nOption A. 125.7 km/h.\nOption B. 110 km/h.\nOption C. 80 km/h.\nQuestion Number. 13. The number of radians in a semi-circle are\nOption A. exactly 3.\nOption B. π.\nOption C. 2π.\nQuestion Number. 14. The period of simple pendulum is\nOption A. independent of its mass.\nOption B. longer for a heavy pendulum bob.\nOption C. longer on the earth than on the moon.\nQuestion Number. 15. If a machine has a mechanical advantage of 10 and a velocity ratio of 20. The efficiency of the\nmachine is\nOption A. 200%.\nOption B. 0.5.\nOption C. 2.\nQuestion Number. 16. 1 Watt =.\nOption A. 1kg/h.\nOption B. 1 Joule/s.\nOption C. 1 HP."", ""question"": ""Which of Newton’s Laws apply most directly to an aircraft which is accelerating down a runway?"", ""options"": [""1kg/h."", ""1 Joule/s."", ""1 HP.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M2,,,How would you work out the work done by a machine assuming it is 100% efficient?,Volt.,Pascal.,Watt.,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf,"{""raw"": ""Question Number. 17. How would you work out the work done by a machine assuming it is 100% efficient?\nOption A. Input and output.\nOption B. Mechanical advantage and output.\nOption C. Mechanical advantage and input.\nQuestion Number. 18. Ignoring friction, if you let an object slide down a slope, at the bottom\nOption A. the potential energy is equal to the kinetic energy.\nOption B. the potential energy is more than the kinetic energy.\nOption C. the kinetic energy is more than the potential energy.\nQuestion Number. 19. 1 HP = 33000 ft.lbs/min or 500 ft.lbs/s or\nOption A. 736 Watts.\nOption B. 746 Watts.\nOption C. 1360 Watts.\nQuestion Number. 20. A force of 15N is needed to move a body of mass 30kg along a footpath with uniform velocity.\nFind the coefficient of dynamic friction.(take g as 10m/s/s)\nOption A. 1/20.\nOption B. 1/2.\nOption C. 20.\nQuestion Number. 21. A mass of 400kg moves 27 metres with a force of 54N. What is the work produced?.\nOption A. 10.1kJ.\nOption B. 583.2kJ.\nOption C. 1458J.\nQuestion Number. 22. The SI unit of Power is the\nOption A. Volt.\nOption B. Pascal.\nOption C. Watt.\n3 | P age"", ""question"": ""How would you work out the work done by a machine assuming it is 100% efficient?"", ""options"": [""Volt."", ""Pascal."", ""Watt.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,What is 1 joule in calories?,Newton’s 3rd Law.,Newton’s 2nd Law.,Newton’s 1st Law.,,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf,"{""raw"": ""Question Number. 23. What is 1 joule in calories?\nOption A. 4.186 CAL.\nOption B. 252 CAL.\nOption C. 0.239 CAL.\nQuestion Number. 24. If a gyro is constrained to an external reference and has three degrees of freedom it is.\nOption A. a tied gyro.\nOption B. an earth gyro.\nOption C. a space gyro.\nQuestion Number. 25. The point at which an applied force overcomes friction and an object begins to move is the co-\nefficient of.\nOption A. limiting friction.\nOption B. static friction.\nOption C. kinetic friction.\nQuestion Number. 26. The amount a gyro’s precession when a torque is applied is\nOption A. proportional to the torque.\nOption B. inversely proportional to the torque.\nOption C. proportional to the square of the torque.\nQuestion Number. 27. The gyroscopic principle is based upon\nOption A. Newton’s 3rd Law.\nOption B. Newton’s 2nd Law.\nOption C. Newton’s 1st Law."", ""question"": ""What is 1 joule in calories?"", ""options"": [""Newton’s 3rd Law."", ""Newton’s 2nd Law."", ""Newton’s 1st Law.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""EASY""}"
M2,M2.02.05,,A mass of 20kg produces a momentum of 300kgm/s. What is the Kinetic energy?,"Convex , concave and fiber","Core, cladding and covering","Focal, principal axis and optical center",,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf,"{""raw"": ""Question Number. 28. A mass of 20kg produces a momentum of 300kgm/s. What is the Kinetic energy?\nOption A. 3250 Joules.\nOption B. 2250 Joules.\nOption C. 0.25 Kilojoules.\nQuestion Number. 29. A motorcycle of mass 400kg is moving at a velocity of 8m/s. Calculate its momentum\nOption A. 3200 kgm/s.\nOption B. 50 kgm/s.\nOption C. 320 kgm/s.\nQuestion Number. 30. If the speed of a gyro is increased, the force required to precess the gyro is\nOption A. increased.\nOption B. remains the same.\nOption C. decreased.\nExplanation. Rigidity increases with RPM.\nQuestion Number. 31. The specific gravity of a substance is calculated by\nOption A. density of the body squared multiplied by the density of water.\nOption B. the density of the body divided by the density of water.\nOption C. density of the body multiplied by the density of water.\nQuestion Number. 32. The SI unit of density is the\nOption A. kilogram per cubic metre (kg/m3).\nOption B. Pascal (Pa).\nOption C. cubic metre (m3).\nQuestion Number. 33. Relative density is\nOption A. density of water x density of medium.\nOption B. density of water/density of medium.\nOption C. density of medium/density of water.\nQuestion Number. 34. The standard for measuring density is.\nOption A. 0 °C and 760 mm of mercury.\nOption B. -20 °C and 700 mm of mercury.\nOption C. +20 °C and 760 mm of mercury.\n4 | P age\nQuestion Number. 35. 1kg of water is heated from 0 °C to 2 °C. Its volume will.\nOption A. decrease.\nOption B. stay the same.\nOption C. increase.\nQuestion Number. 36. A pilot requests 9.2 tonnes of fuel. The bowser driver reports to the pilot that the specific gravity\nis 0.8, what will the uplift be?.\nOption A. 7360 litres.\nOption B. 11500 litres.\nOption C. 9200 litres.\nQuestion Number. 37. Specific gravity.\nOption A. is measured in kg/m2.\nOption B. is measured in kg/m3.\nOption C. has no units.\nQuestion Number. 38. The standard temperature and pressure for measuring the density of liquids is.\nOption A. 15 °C and 760 mmHg.\nOption B. 0 °C and 760 mmHg.\nOption C. 4 °C and 760 mmHg.\nQuestion Number 39. The three basic element of an optical fiber includes\nOption A. Convex , concave and fiber\nOption B. Core, cladding and covering\nOption C. Focal, principal axis and optical center"", ""question"": ""A mass of 20kg produces a momentum of 300kgm/s. What is the Kinetic energy?"", ""options"": [""Convex , concave and fiber"", ""Core, cladding and covering"", ""Focal, principal axis and optical center""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M2,M2.2.4,,The loss of signal in an optical fiber causing a decrease in the intensity of light is?,Attenuation,Dispersion,Scattering,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf,"{""raw"": ""Question Number 40. The loss of signal in an optical fiber causing a decrease in the intensity of light is?\nOption A. Attenuation\nOption B. Dispersion\nOption C. Scattering"", ""question"": ""The loss of signal in an optical fiber causing a decrease in the intensity of light is?"", ""options"": [""Attenuation"", ""Dispersion"", ""Scattering""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""syllabusRef"": ""M2.2.4"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M2,,,Which of the following device is used to join two optical fibres?,Coupler,Splitter,Splicer,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf,"{""raw"": ""Question Number 41. Which of the following device is used to join two optical fibres?\nOption A. Coupler\nOption B. Splitter\nOption C. Splicer"", ""question"": ""Which of the following device is used to join two optical fibres?"", ""options"": [""Coupler"", ""Splitter"", ""Splicer""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,M2.02.05,,The distortion of a signal in an optical fibre due to impurities and faults is known as?,Dispersion,. Scattering,Reflection,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf,"{""raw"": ""Question Number 42. The distortion of a signal in an optical fibre due to impurities and faults is known as?\nOption A. Dispersion\nOption B. . Scattering\nOption C. Reflection"", ""question"": ""The distortion of a signal in an optical fibre due to impurities and faults is known as?"", ""options"": [""Dispersion"", "". Scattering"", ""Reflection""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M2,,,What is the unit of sound intensity?,Connectors,Couplers,Joiners,,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf,"{""raw"": ""Question Number 43. What is the unit of sound intensity?\nOption A. Becidel\nOption B. Decible\nOption C. Decibel\nQuestion Number 44. The metal devices used to join three or more fiber optic cables together are\nknown as ________\nOption A. Connectors\nOption B. Couplers\nOption C. Joiners"", ""question"": ""What is the unit of sound intensity?"", ""options"": [""Connectors"", ""Couplers"", ""Joiners""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""EASY""}"
M2,,,What is the unit of attenuation?,Decibels,Decibels/km,Unitless,,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf,"{""raw"": ""Question Number 45. What is the unit of attenuation?\nOption A. Decibels\nOption B. Decibels/km\nOption C. Unitless\n5 | P age"", ""question"": ""What is the unit of attenuation?"", ""options"": [""Decibels"", ""Decibels/km"", ""Unitless""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""EASY""}"
M2,M2.02.05,,What is the relationship between decibel (dB) and a bel?,deciBels Absolute,deciBels Amplifier,deciBels Attenuation,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf,"{""raw"": ""Question Number 46. What is the relationship between decibel (dB) and a bel?\nOption A. dB = 0.1bel\nOption B. dB = 0.01bel\nOption C. dB = bel\nQuestion Number 47. The ratio of the logarithms (to the base 10) of two values as a measure of\nsound is known as ______\nOption A. bel\nOption B. decibel\nOption C. gain\nQuestion Number 48. dBA in fiber optics stands for ______\nOption A. deciBels Absolute\nOption B. deciBels Amplifier\nOption C. deciBels Attenuation"", ""question"": ""What is the relationship between decibel (dB) and a bel?"", ""options"": [""deciBels Absolute"", ""deciBels Amplifier"", ""deciBels Attenuation""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M2,,,What are the detectors used to detect optical signals at the receiver?,frequencies,harmonics,mean positions,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf,"{""raw"": ""Question Number 49. What are the detectors used to detect optical signals at the receiver?\nOption A. PIN and APD\nOption B. LED and ILD\nOption C. Photodiode and LED\nQuestion Number 50. Signal loss caused by the atoms of the core material is called ______\nOption A. Attenuation\nOption B. Scattering loss\nOption C. Absorption loss\nQuestion Number 51. For aeronautical reasons the speed of sound is taken to be\nOption A. 330 m/s at 0 degrees Celcius at sea level\nOption B. 340 at 0 degrees Celcius at sea level\nOption C. 340 m/s at 15 degrees celcius at sea level\nQuestion Number 52. When an elastic structure is deformed and released, it vibrates about a mean\nposition. The sounds which are produced if the vibration frequencies fall in the audible frequency\nrange are called\nOption A. frequencies\nOption B. harmonics\nOption C. mean positions"", ""question"": ""What are the detectors used to detect optical signals at the receiver?"", ""options"": [""frequencies"", ""harmonics"", ""mean positions""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 5 WITHOUT ANSWERS.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,Given that the strain energy of a spring in tension or compression is = ½kx2. Then the strain energy,10 J,100 J,100 kJ,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf,"{""raw"": ""1. Given that the strain energy of a spring in tension or compression is = ½kx2. Then the strain energy\ncontained by a spring with a spring constant of 2000 N/m, stretched 10 cm is:\nA. 10 J\nB. 100 J\nC. 100 kJ"", ""question"": ""Given that the strain energy of a spring in tension or compression is = ½kx2. Then the strain energy"", ""options"": [""10 J"", ""100 J"", ""100 kJ""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M2 SAMPLE SET 7 WITHOUT ANSWERS R_230901_154623.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
