module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M6,M6.06.04,,**What is a notable property of zinc when used in aircraft alloys?**,High corrosion resistance,Provides good strength when alloyed with other metals,Low tensile strength,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Materials Q1 set.docx,"{""raw"": ""34. **What is a notable property of zinc when used in aircraft alloys?**  \n   a) High corrosion resistance  \n   b) **Provides good strength when alloyed with other metals**  \n   c) Low tensile strength"", ""question"": ""**What is a notable property of zinc when used in aircraft alloys?**"", ""options"": [""High corrosion resistance"", ""Provides good strength when alloyed with other metals"", ""Low tensile strength""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.02,,**Which material is commonly used in aircraft brake systems due to its high strength and heat resistance?**,Aluminum,Titanium,Magnesium,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Materials Q1 set.docx,"{""raw"": ""35. **Which material is commonly used in aircraft brake systems due to its high strength and heat resistance?**  \n   a) Aluminum  \n   b) **Titanium**  \n   c) Magnesium"", ""question"": ""**Which material is commonly used in aircraft brake systems due to its high strength and heat resistance?**"", ""options"": [""Aluminum"", ""Titanium"", ""Magnesium""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.02"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.2(b),,**Which non-ferrous alloy is known for its ability to retain strength at high temperatures?**,Nickel-based alloys,Aluminum alloys,Copper alloys,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Materials Q1 set.docx,"{""raw"": ""36. **Which non-ferrous alloy is known for its ability to retain strength at high temperatures?**  \n   a) **Nickel-based alloys**  \n   b) Aluminum alloys  \n   c) Copper alloys"", ""question"": ""**Which non-ferrous alloy is known for its ability to retain strength at high temperatures?**"", ""options"": [""Nickel-based alloys"", ""Aluminum alloys"", ""Copper alloys""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.2(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.02,,"**In aircraft, where are magnesium alloys most commonly used?**",Non-structural components such as engine housings,Airframe structures,Electrical wiring,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Materials Q1 set.docx,"{""raw"": ""37. **In aircraft, where are magnesium alloys most commonly used?**  \n   a) **Non-structural components such as engine housings**  \n   b) Airframe structures  \n   c) Electrical wiring"", ""question"": ""**In aircraft, where are magnesium alloys most commonly used?**"", ""options"": [""Non-structural components such as engine housings"", ""Airframe structures"", ""Electrical wiring""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.02"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.4(b),,**Which alloy is typically used for making aircraft fasteners due to its strength and resistance to corrosion?**,Copper alloys,Nickel-based alloys,Magnesium alloys,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Materials Q1 set.docx,"{""raw"": ""38. **Which alloy is typically used for making aircraft fasteners due to its strength and resistance to corrosion?**  \n   a) Copper alloys  \n   b) **Nickel-based alloys**  \n   c) Magnesium alloys"", ""question"": ""**Which alloy is typically used for making aircraft fasteners due to its strength and resistance to corrosion?**"", ""options"": [""Copper alloys"", ""Nickel-based alloys"", ""Magnesium alloys""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.4(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.4(b),,**What is the advantage of using brass (a copper-zinc alloy) in aircraft?**,High strength,Good corrosion resistance and workability,Lightweight,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Materials Q1 set.docx,"{""raw"": ""39. **What is the advantage of using brass (a copper-zinc alloy) in aircraft?**  \n   a) High strength  \n   b) **Good corrosion resistance and workability**  \n   c) Lightweight"", ""question"": ""**What is the advantage of using brass (a copper-zinc alloy) in aircraft?**"", ""options"": [""High strength"", ""Good corrosion resistance and workability"", ""Lightweight""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.4(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.3,,**Which of the following is a common use of aluminum alloys in aircraft?**,Airframe skins and structures,Hydraulic system components,Brake systems,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Materials Q1 set.docx,"{""raw"": ""40. **Which of the following is a common use of aluminum alloys in aircraft?**  \n   a) **Airframe skins and structures**  \n   b) Hydraulic system components  \n   c) Brake systems"", ""question"": ""**Which of the following is a common use of aluminum alloys in aircraft?**"", ""options"": [""Airframe skins and structures"", ""Hydraulic system components"", ""Brake systems""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Materials Q1 set.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.3"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,1. What does the pitch of a screw thread refer to?,The diameter of the thread,The distance between two corresponding points on adjacent threads*,The angle of the thread,,B,MEDIUM,,,,APPROVED,,1,Sub5-10 questions.docx,"{""raw"": ""1. What does the pitch of a screw thread refer to?\n   a) The diameter of the thread  \n   b) The distance between two corresponding points on adjacent threads**  \n   c) The angle of the thread"", ""question"": ""1. What does the pitch of a screw thread refer to?"", ""options"": [""The diameter of the thread"", ""The distance between two corresponding points on adjacent threads*"", ""The angle of the thread""], ""correct"": ""B"", ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,,,Which type of thread is more likely to loosen due to vibration?,Fine thread,Single-start thread,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""2. Which type of thread is more likely to loosen due to vibration?\n   a) Fine thread  \n   **b) Coarse thread**  \n   c) Single-start thread"", ""question"": ""Which type of thread is more likely to loosen due to vibration?"", ""options"": [""Fine thread"", ""Single-start thread""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What is the purpose of the flank in a screw thread?,Connect the major and minor diameters,Provide a smooth surface,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""3. What is the purpose of the flank in a screw thread?\n   a) Connect the major and minor diameters  \n   **b) Connect the crest and root of the thread**  \n   c) Provide a smooth surface"", ""question"": ""What is the purpose of the flank in a screw thread?"", ""options"": [""Connect the major and minor diameters"", ""Provide a smooth surface""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,"In a multi-start thread, how is lead defined?",Equal to the diameter of the thread,Half the distance of the pitch,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""4. In a multi-start thread, how is lead defined?\n   a) Equal to the diameter of the thread  \n   **b) Equal to the pitch multiplied by the number of starts**  \n   c) Half the distance of the pitch\n### Miscellaneous Fasteners:"", ""question"": ""In a multi-start thread, how is lead defined?"", ""options"": [""Equal to the diameter of the thread"", ""Half the distance of the pitch""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.02,,What are wire thread inserts used for?,Joining two materials,Holding rivets together,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""5. What are wire thread inserts used for?\n   a) Joining two materials  \n   **b) Strengthening worn or damaged threads**  \n   c) Holding rivets together"", ""question"": ""What are wire thread inserts used for?"", ""options"": [""Joining two materials"", ""Holding rivets together""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.02"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,6. What type of gauge is used to ensure the correct size of an internal thread?,Micrometer,Vernier caliper,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""6. What type of gauge is used to ensure the correct size of an internal thread?\n   **a) GO/NO GO plug gauge**  \n   b) Micrometer  \n   c) Vernier caliper"", ""question"": ""6. What type of gauge is used to ensure the correct size of an internal thread?"", ""options"": [""Micrometer"", ""Vernier caliper""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,"7. When installing a wire thread insert, which step must be followed?",Solder the insert,Leave the tang attached,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""7. When installing a wire thread insert, which step must be followed?\n   a) Solder the insert  \n   b) Leave the tang attached  \n   **c) Remove the tang after installation**\n### Bolts, Studs, and Screws:"", ""question"": ""7. When installing a wire thread insert, which step must be followed?"", ""options"": [""Solder the insert"", ""Leave the tang attached""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,Which of the following is a characteristic of early series AN bolts?,Made from high-strength steel,Used in naval applications only,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""8. Which of the following is a characteristic of early series AN bolts?\n   a) Made from high-strength steel  \n   **b) Made from low-strength steel or aluminum alloy**  \n   c) Used in naval applications only"", ""question"": ""Which of the following is a characteristic of early series AN bolts?"", ""options"": [""Made from high-strength steel"", ""Used in naval applications only""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.3,,What is the main difference between AN and MS bolts?,Material strength,MS bolts are used only for non-structural applications,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""9. What is the main difference between AN and MS bolts?\n   a) Material strength  \n   **b) AN bolts are standardized for military and naval use**  \n   c) MS bolts are used only for non-structural applications"", ""question"": ""What is the main difference between AN and MS bolts?"", ""options"": [""Material strength"", ""MS bolts are used only for non-structural applications""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.3"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,,,10. Which type of fastener uses a UNF or UNC thread system?,Metric bolts,British Standard bolts,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""10. Which type of fastener uses a UNF or UNC thread system?\n   **a) AN bolts**  \n   b) Metric bolts  \n   c) British Standard bolts\n### Bolt Types and Identification:"", ""question"": ""10. Which type of fastener uses a UNF or UNC thread system?"", ""options"": [""Metric bolts"", ""British Standard bolts""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""difficulty"": ""MEDIUM""}"
